pixel_id,date,x_m,y_m,lon,lat,elevation_m,slope_deg,ndvi,ndbi,building_density,road_density,impervious_fraction,distance_to_water_m,distance_to_park_m,air_temperature_c,relative_humidity_pct,wind_speed_ms,shortwave_radiation_wm2,day_of_year_sin,day_of_year_cos,landsat_cloud_fraction,lst_c
P000877,2019-06-24,705890.94,3.7605462e+06,-6.7735852687649345,33.97359597850022,69.191376,1.1395749,0.027303336,0.15965459,0.3336549,0.38240647,0.36684373,4303.696,3410.7417,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.629436
P000878,2019-06-24,706152.75,3.7605462e+06,-6.77074905848782,33.97359597850022,73.3557,1.2038401,0.08001835,0.15331733,0.30522513,0.39160246,0.35039857,4338.666,3608.9473,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.59011
P000879,2019-06-24,706414.56,3.7605462e+06,-6.767912848210707,33.97359597850022,71.346436,1.2659019,0.07758418,0.13248262,0.27709603,0.40982902,0.33723325,4384.6333,3814.481,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.70603
P000880,2019-06-24,706676.4,3.7605462e+06,-6.765076637933593,33.97359597850022,72.573,1.3253103,-0.012865958,0.17028564,0.25751832,0.42741126,0.32976693,4441.2563,4026.221,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.74649
P000881,2019-06-24,706938.2,3.7605462e+06,-6.762240427656479,33.97359597850022,72.89983,1.3816345,0.031150237,0.117735304,0.25701544,0.43514,0.33216587,4508.1333,4243.2383,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.41816
P000882,2019-06-24,707200.0,3.7605462e+06,-6.759404217379364,33.97359597850022,73.09779,1.4344659,0.07010403,,0.16203476,0.4274248,0.26300263,4584.816,4464.763,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.689102
P000883,2019-06-24,693061.8,3.7608488e+06,-6.91255957234352,33.9763319928334,11.468803,1.0787221,0.07423655,0.080286555,0.100987144,0.42749465,0.22030073,0.0,4626.9775,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.818798
P000884,2019-06-24,693323.6,3.7608488e+06,-6.909723362066407,33.9763319928334,15.852828,1.0610555,0.05768968,0.08585901,0.11486231,0.43310344,0.2319609,259.25354,4434.1133,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.72517
P000885,2019-06-24,693585.44,3.7608488e+06,-6.9068871517892925,33.9763319928334,15.727298,1.0422212,0.037872788,0.10021229,0.17579578,0.42317247,0.27110705,518.5071,4248.32,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.04943
P000886,2019-06-24,693847.25,3.7608488e+06,-6.904050941512179,33.9763319928334,14.189939,1.0223553,0.06889304,0.08605079,0.2232774,0.40332165,0.29733506,777.76056,4070.5662,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.305527
P000887,2019-06-24,694109.06,3.7608488e+06,-6.901214731235065,33.9763319928334,17.151134,1.0016023,0.042601258,0.12804568,0.18006536,0.38279003,0.25978515,1037.0142,3901.951,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.809704
P000888,2019-06-24,694370.94,3.7608488e+06,-6.898378520957952,33.9763319928334,16.542555,0.9801072,0.05448617,0.058470774,0.12438371,0.37127134,0.21656708,1296.3296,3743.6726,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.156494
P000889,2019-06-24,694632.75,3.7608488e+06,-6.8955423106808365,33.9763319928334,16.582317,0.9580362,0.05198235,0.08068817,0.17015292,0.37558746,0.24975039,1555.583,3597.1765,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.06403
P000890,2019-06-24,694894.56,3.7608488e+06,-6.892706100403723,33.9763319928334,21.121084,0.9355444,0.076399714,0.06758401,0.21914223,0.39729577,0.29102522,1814.8365,3463.9136,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.9335
P000891,2019-06-24,695156.4,3.7608488e+06,-6.889869890126609,33.9763319928334,22.486944,0.91279477,0.08202076,0.12311864,0.24731421,0.43209946,0.32192937,2074.09,3345.4656,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.137886
P000892,2019-06-24,695418.2,3.7608488e+06,-6.8870336798494955,33.9763319928334,23.564795,0.91004765,0.09583687,0.15996185,0.27024361,0.47121063,0.35011327,2333.3438,3243.4563,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.40288
P000893,2019-06-24,695680.0,3.7608488e+06,-6.884197469572381,33.9763319928334,22.982857,0.93281716,0.08383537,0.12249056,0.3016538,0.5042262,0.38132292,2592.5972,3159.478,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.767174
P000894,2019-06-24,695941.8,3.7608488e+06,-6.881361259295266,33.9763319928334,24.611994,0.95534873,0.06669981,0.16044843,0.30192703,0.52253926,0.38456112,2851.8506,3094.999,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.801296
P000895,2019-06-24,696203.6,3.7608488e+06,-6.878525049018153,33.9763319928334,27.01217,0.97747886,0.062185194,0.1863148,0.35748732,0.52213436,0.41865814,3111.1042,2873.774,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.48697
P000896,2019-06-24,696465.44,3.7608488e+06,-6.875688838741039,33.9763319928334,27.92484,0.99904716,0.14876297,0.1045819,0.29912078,0.5048321,0.36556977,3370.3577,2617.9766,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.806404
P000897,2019-06-24,696727.25,3.7608488e+06,-6.872852628463925,33.9763319928334,28.375427,1.0198972,0.17428042,0.12339042,0.28776178,0.47757918,0.34023142,3629.6113,2362.9326,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.29236
P000898,2019-06-24,696989.06,3.7608488e+06,-6.87001641818681,33.9763319928334,28.355913,1.0398778,0.22156517,0.11006968,0.32265064,0.45004717,0.3454866,3888.8647,2108.9158,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.34513
P000899,2019-06-24,697250.94,3.7608488e+06,-6.867180207909697,33.9763319928334,31.952982,1.0588484,0.3770242,0.015288114,0.23337243,0.4313728,0.26542512,4148.18,1856.287,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.766068
P000900,2019-06-24,697512.75,3.7608488e+06,-6.864343997632583,33.9763319928334,34.701614,1.0766623,0.34818205,-0.05486808,0.2768124,0.42717975,0.28225616,4407.4336,1605.8511,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,33.11811
P000901,2019-06-24,697774.56,3.7608488e+06,-6.861507787355469,33.9763319928334,33.63921,1.0931952,0.46197796,-0.06404952,0.24021778,0.43783772,0.24782962,4666.6875,1358.7268,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,33.377384
P000902,2019-06-24,698036.4,3.7608488e+06,-6.858671577078355,33.9763319928334,37.595047,1.108327,0.55262935,-0.106856994,0.20578519,0.4586226,0.21887344,4925.941,1117.1143,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,33.185253
P000903,2019-06-24,698298.2,3.7608488e+06,-6.855835366801242,33.9763319928334,39.062157,1.1219482,0.6302489,-0.14843844,0.24567679,0.48162478,0.2440859,5185.1943,885.5364,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.73961
P000904,2019-06-24,698560.0,3.7608488e+06,-6.852999156524127,33.9763319928334,41.481155,1.1339598,,-0.1775429,0.15620424,0.4987524,0.17899565,5444.4478,674.4108,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.34264
P000905,2019-06-24,698821.8,3.7608488e+06,-6.850162946247012,33.9763319928334,43.618195,1.1442747,0.66171074,-0.13944098,0.25003046,0.50476295,0.24142921,5703.701,509.81372,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.54217
P000906,2019-06-24,699083.6,3.7608488e+06,-6.847326735969899,33.9763319928334,43.792286,1.1528182,0.6794146,-0.1595362,0.18411437,0.4992559,0.1916457,5962.955,446.55893,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,30.673922
P000907,2019-06-24,699345.44,3.7608488e+06,-6.844490525692784,33.9763319928334,44.786266,1.1595284,0.7208711,-0.15558052,0.17607263,0.4869185,0.1837904,6222.2085,522.82355,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,30.805061
P000908,2019-06-24,699607.25,3.7608488e+06,-6.841654315415671,33.9763319928334,48.21424,1.1643565,0.5704144,-0.13164891,0.2655051,0.4759261,0.2482337,6235.093,694.0453,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.00327
P000909,2019-06-24,699869.06,3.7608488e+06,-6.838818105138556,33.9763319928334,52.051888,1.1672674,0.5507478,-0.117719874,0.27853602,0.47503668,0.26576814,6066.982,908.00775,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.96403
P000910,2019-06-24,700130.94,3.7608488e+06,-6.835981894861443,33.9763319928334,52.440758,1.1682403,0.57691973,-0.036745436,0.35014856,0.49038532,0.3322143,5902.4116,1140.9697,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.573853
P000911,2019-06-24,700392.75,3.7608488e+06,-6.833145684584329,33.9763319928334,54.309982,1.1672674,0.41364482,0.031724855,0.4534106,0.5230633,0.4281464,5741.7676,1383.2833,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.20417
P000912,2019-06-24,700654.56,3.7608488e+06,-6.8303094743072155,33.9763319928334,54.925014,1.1643565,0.3132709,0.07239724,0.52063763,0.56839687,0.5036048,5585.346,1630.8153,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.17226
P000913,2019-06-24,700916.4,3.7608488e+06,-6.8274732640301,33.9763319928334,61.06903,1.1595284,0.23327886,0.13667667,0.5361369,0.6171446,0.5435427,5433.5117,1881.5071,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.33201
P000914,2019-06-24,701178.2,3.7608488e+06,-6.824637053752987,33.9763319928334,61.673374,1.1528182,0.16598338,0.2233463,0.64160395,0.658282,0.64266074,5286.659,2134.2456,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,40.63587
P000915,2019-06-24,701440.0,3.7608488e+06,-6.821800843475873,33.9763319928334,63.16288,1.1442747,0.16046803,0.25766096,0.68754727,0.6824464,0.692646,5145.216,2388.381,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.486065
P000916,2019-06-24,701701.8,3.7608488e+06,-6.818964633198758,33.9763319928334,64.78064,1.1339598,0.11532366,0.30772546,0.727607,0.6848965,0.72922355,5009.639,2643.5107,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,42.64796
P000917,2019-06-24,701963.6,3.7608488e+06,-6.816128422921644,33.9763319928334,65.50647,1.1219482,0.05706174,0.33348462,0.7167297,0.6669904,0.7213576,4880.4185,2881.6255,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.75619
P000918,2019-06-24,702225.44,3.7608488e+06,-6.81329221264453,33.9763319928334,65.52907,1.108327,-0.031544715,0.38284907,0.7581074,0.6356815,0.74387705,4758.072,2771.0413,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,42.662308
P000919,2019-06-24,702487.25,3.7608488e+06,-6.810456002367417,33.9763319928334,66.45199,1.0931952,0.01791153,0.31399828,0.64906025,0.6011929,0.6587209,4643.1426,2681.0444,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,44.244514
P000920,2019-06-24,702749.06,3.7608488e+06,-6.8076197920903025,33.9763319928334,66.79273,1.0766623,-0.03556243,0.33178297,0.70156527,0.5736451,0.68807703,4536.194,2613.7625,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,44.479046
P000921,2019-06-24,703010.94,3.7608488e+06,-6.804783581813189,33.9763319928334,70.97491,1.058844,-0.05623353,0.33614734,0.6694167,0.5578131,0.66045874,4437.7812,2570.9717,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,42.87441
P000922,2019-06-24,703272.75,3.7608488e+06,-6.801947371536074,33.9763319928334,68.86157,1.0398778,-0.06493511,0.34729332,0.6857544,0.5568623,0.67144305,4348.532,2553.9248,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,43.52519
P000923,2019-06-24,703534.56,3.7608488e+06,-6.799111161258961,33.9763319928334,67.920715,1.0198972,-0.03974552,0.28634894,0.6411567,0.56729835,0.643942,4268.9956,2563.1216,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,42.762547
P000924,2019-06-24,703796.4,3.7608488e+06,-6.7962749509818465,33.9763319928334,69.24968,0.99904716,-0.036485203,0.30278808,0.63236886,0.5803379,0.6425932,4199.723,2598.2837,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.312763
P000925,2019-06-24,704058.2,3.7608488e+06,-6.793438740704733,33.9763319928334,67.65261,0.97747886,-0.050204083,0.34386963,0.6782565,0.5862695,0.67716724,4141.2305,2658.3809,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,44.165806
P000926,2019-06-24,704320.0,3.7608488e+06,-6.790602530427618,33.9763319928334,70.8349,0.95534873,0.0068136,0.2862938,0.5776375,0.5778256,0.60423976,4093.979,2741.7737,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,42.696445
P000927,2019-06-24,704581.8,3.7608488e+06,-6.787766320150504,33.9763319928334,68.415245,0.93281716,-0.044066466,0.25906506,0.5662898,0.5527114,0.58799404,4058.3616,2846.4158,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.36516
P000928,2019-06-24,704843.6,3.7608488e+06,-6.7849301098733905,33.9763319928334,70.02641,0.91004765,-0.095813714,0.27101123,0.5092219,0.5144299,0.535111,4034.6865,2970.062,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.101906
P000929,2019-06-24,705105.44,3.7608488e+06,-6.782093899596276,33.9763319928334,70.9765,0.91279477,-0.02926198,0.22063845,0.48340335,0.4711206,0.502282,4023.1646,3110.4465,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.769238
P000930,2019-06-24,705367.25,3.7608488e+06,-6.779257689319163,33.9763319928334,70.50042,0.9355444,0.012103191,0.1958052,0.4429865,0.43281108,0.460905,4023.9,3265.4114,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.9694
P000931,2019-06-24,705629.06,3.7608488e+06,-6.776421479042048,33.9763319928334,70.57151,0.9580362,0.012705711,0.18969795,0.42001477,0.40802026,0.43638948,4036.8862,3432.9827,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.236504
P000932,2019-06-24,705890.94,3.7608488e+06,-6.7735852687649345,33.9763319928334,70.97338,0.9801124,0.05916808,0.20112084,0.40712175,0.40087387,0.42503178,4062.0132,3611.45,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.035255
P000933,2019-06-24,706152.75,3.7608488e+06,-6.77074905848782,33.9763319928334,71.47838,1.0016023,0.022557,0.13704847,0.38738784,0.40971804,0.4144239,4099.046,3799.1987,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.210957
P000934,2019-06-24,706414.56,3.7608488e+06,-6.767912848210707,33.9763319928334,71.52094,1.0223553,0.04407111,0.13468629,0.30609676,0.4276918,0.3638788,4147.6694,3994.9563,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.4557
P000935,2019-06-24,706676.4,3.7608488e+06,-6.765076637933593,33.9763319928334,72.41686,1.0422212,0.03095456,0.15027419,0.2841473,0.44509098,0.35464314,4207.483,4197.6025,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.20424
P000936,2019-06-24,706938.2,3.7608488e+06,-6.762240427656479,33.9763319928334,75.54486,1.0610555,0.016132697,0.10725769,0.19458786,0.45268375,0.29463035,4278.0156,4406.1865,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.66422
P000937,2019-06-24,707200.0,3.7608488e+06,-6.759404217379364,33.9763319928334,74.51448,1.0787221,0.025075436,0.16313395,0.2064287,0.44486353,0.30019286,4358.7485,4619.905,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.71155
P000938,2019-06-24,693061.8,3.7611512e+06,-6.91255957234352,33.979068007166596,11.318939,1.0787221,0.02340439,0.111962095,0.17491242,0.4274931,0.27204704,0.0,4441.028,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.79609
P000939,2019-06-24,693323.6,3.7611512e+06,-6.909723362066407,33.979068007166596,12.793859,1.0610555,0.021812497,0.12939253,0.18342921,0.4331001,0.27995473,259.25354,4239.713,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.667156
P000940,2019-06-24,693585.44,3.7611512e+06,-6.9068871517892925,33.979068007166596,15.887092,1.0422212,0.06297665,0.15007873,0.17307264,0.42316553,0.26919463,518.5071,4045.0002,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.364
P000941,2019-06-24,693847.25,3.7611512e+06,-6.904050941512179,33.979068007166596,16.533068,1.0223553,0.004403716,0.102877796,0.21069296,0.40330762,0.28851336,777.76056,3857.89,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.866512
P000942,2019-06-24,694109.06,3.7611512e+06,-6.901214731235065,33.979068007166596,17.553917,1.0016023,0.014558044,0.08491095,0.21227074,0.38276267,0.28230444,1037.0142,3679.5417,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.253902
P000943,2019-06-24,694370.94,3.7611512e+06,-6.898378520957952,33.979068007166596,17.73682,0.9801072,0.054265067,0.11477339,0.25382525,0.37121987,0.30713004,1296.3296,3511.2522,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.294357
P000944,2019-06-24,694632.75,3.7611512e+06,-6.8955423106808365,33.979068007166596,19.904596,0.9580362,0.041937277,0.07207031,0.23968613,0.37549382,0.29833978,1555.583,3354.6213,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.329823
P000945,2019-06-24,694894.56,3.7611512e+06,-6.892706100403723,33.979068007166596,19.624006,0.9355444,0.03789155,0.11959731,0.23543753,0.39713117,0.30228454,1814.8365,3211.3086,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.851685
P000946,2019-06-24,695156.4,3.7611512e+06,-6.889869890126609,33.979068007166596,21.276398,0.91279477,0.044168863,0.12808467,0.27789012,0.43181986,0.34308213,2074.09,3083.1716,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,39.112305
P000947,2019-06-24,695418.2,3.7611512e+06,-6.8870336798494955,33.979068007166596,23.958921,0.91004765,0.022147568,0.10789942,0.18081903,0.47075164,0.2871051,2333.3438,2972.1733,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.72839
P000948,2019-06-24,695680.0,3.7611512e+06,-6.884197469572381,33.979068007166596,25.071455,0.93281716,0.005291327,0.14876352,0.31188473,0.50349826,0.3878327,2592.5972,2880.2964,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.198704
P000949,2019-06-24,695941.8,3.7611512e+06,-6.881361259295266,33.979068007166596,24.096285,0.95534873,0.071580745,0.090626836,0.18235488,0.52142364,0.29986164,2851.8506,2809.4172,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.578053
P000950,2019-06-24,696203.6,3.7611512e+06,-6.878525049018153,33.979068007166596,25.531181,0.97747886,0.12796313,0.098386236,0.25630942,0.52048224,0.3463542,3111.1042,2761.1533,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.896385
P000951,2019-06-24,696465.44,3.7611512e+06,-6.875688838741039,33.979068007166596,28.00901,0.99904716,0.12362309,0.08520449,0.33268392,0.50246793,0.38694695,3370.3577,2584.213,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,37.70056
P000952,2019-06-24,696727.25,3.7611512e+06,-6.872852628463925,33.979068007166596,31.315203,1.0198972,0.2003474,0.05870842,0.32648593,0.47431016,0.36441106,3629.6113,2325.469,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,36.527607
P000953,2019-06-24,696989.06,3.7611512e+06,-6.87001641818681,33.979068007166596,28.362162,1.0398778,0.26366726,-0.018891307,0.25428945,0.44567934,0.29372257,3888.8647,2066.8528,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.306473
P000954,2019-06-24,697250.94,3.7611512e+06,-6.867180207909697,33.979068007166596,32.470917,1.0588484,0.33225417,-0.04695474,0.24810512,0.4257332,0.270688,4148.18,1808.3573,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.477688
P000955,2019-06-24,697512.75,3.7611512e+06,-6.864343997632583,33.979068007166596,32.026463,1.0766623,0.36930072,-0.044714566,0.2935674,0.42014405,0.2876845,4407.4336,1550.1975,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.6948
P000956,2019-06-24,697774.56,3.7611512e+06,-6.861507787355469,33.979068007166596,34.52748,1.0931952,0.5629043,-0.11122076,0.19850996,0.42935622,0.21103933,4666.6875,1292.4757,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,33.728714
P000957,2019-06-24,698036.4,3.7611512e+06,-6.858671577078355,33.979068007166596,36.535748,1.108327,0.60512716,-0.094282694,0.26479536,0.44874284,0.25133368,4925.941,1035.5188,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.281013
P000958,2019-06-24,698298.2,3.7611512e+06,-6.855835366801242,33.979068007166596,38.227,1.1219482,0.6555534,-0.16012935,0.16229986,0.47050422,0.17576407,5185.1943,780.08307,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,30.5592
P000959,2019-06-24,698560.0,3.7611512e+06,-6.852999156524127,33.979068007166596,39.921425,1.1339598,0.7172183,-0.19895086,0.16216256,0.4866571,0.17233571,5444.4478,528.37946,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,32.8514
P000960,2019-06-24,698821.8,3.7611512e+06,-6.850162946247012,33.979068007166596,42.46684,1.1442747,0.76136327,-0.18681784,0.20295922,0.49205106,0.19709642,5703.701,290.28412,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.77632
P000961,2019-06-24,699083.6,3.7611512e+06,-6.847326735969899,33.979068007166596,43.767998,1.1528182,0.70651364,-0.20372443,0.16468549,0.4863463,0.16648553,5962.955,154.17429,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.356838
P000962,2019-06-24,699345.44,3.7611512e+06,-6.844490525692784,33.979068007166596,44.649326,1.1595284,0.6343762,-0.21508352,0.15459761,0.4742501,0.1574139,6222.2085,312.5689,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,30.321234
P000963,2019-06-24,699607.25,3.7611512e+06,-6.841654315415671,33.979068007166596,49.35795,1.1643565,0.65593845,-0.16122685,0.23008348,0.46391347,0.21268179,6080.5884,553.22125,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,31.203434
P000964,2019-06-24,699869.06,3.7611512e+06,-6.838818105138556,33.979068007166596,51.345707,1.1672674,0.6391829,-0.116922595,0.28879187,0.46402985,0.26309112,5908.083,805.50165,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,33.33936
P000965,2019-06-24,700130.94,3.7611512e+06,-6.835981894861443,33.979068007166596,53.452736,1.1682403,0.53653616,-0.04264948,0.30631664,0.48064038,0.2928058,5738.958,1061.2101,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,34.085567
P000966,2019-06-24,700392.75,3.7611512e+06,-6.833145684584329,33.979068007166596,52.54225,1.1672674,0.46063468,0.042959534,0.4125656,0.5147262,0.39208943,5573.605,1318.267,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.48923
P000967,2019-06-24,700654.56,3.7611512e+06,-6.8303094743072155,33.979068007166596,56.62559,1.1643565,0.41720816,0.05073187,0.46197525,0.5615047,0.45636952,5412.3257,1576.0436,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,35.555664
P000968,2019-06-24,700916.4,3.7611512e+06,-6.8274732640301,33.979068007166596,58.853874,1.1595284,0.23765862,0.1599259,0.58196,0.611639,0.57068884,5255.4946,1834.2366,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,38.470253
P000969,2019-06-24,701178.2,3.7611512e+06,-6.824637053752987,33.979068007166596,58.45808,1.1528182,0.20927875,0.2118597,0.60492396,0.65403223,0.6131793,5103.5225,2092.692,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,40.047123
P000970,2019-06-24,701440.0,3.7611512e+06,-6.821800843475873,33.979068007166596,61.21716,1.1442747,0.09654983,0.30605835,0.6387243,0.6792767,0.6556316,4956.856,2351.3228,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,42.547585
P000971,2019-06-24,701701.8,3.7611512e+06,-6.818964633198758,33.979068007166596,62.420918,1.1339598,0.063568145,0.3420223,0.68002456,0.682612,0.6938702,4815.98,2610.0774,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.631855
P000972,2019-06-24,701963.6,3.7611512e+06,-6.816128422921644,33.979068007166596,65.96079,1.1219482,0.03811512,0.32778847,0.7171011,0.66539943,0.7201929,4681.417,2868.9219,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,42.805073
P000973,2019-06-24,702225.44,3.7611512e+06,-6.81329221264453,33.979068007166596,67.083206,1.108327,0.002778758,0.3601461,0.7476006,0.63461083,0.7355636,4553.7266,3042.9387,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,41.822628
P000974,2019-06-24,702487.25,3.7611512e+06,-6.810456002367417,33.979068007166596,63.638973,1.0931952,-0.028990956,0.31382304,0.6998615,0.60049665,0.69365835,4433.503,2961.217,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,40.27995
P000975,2019-06-24,702749.06,3.7611512e+06,-6.8076197920903025,33.979068007166596,69.34133,1.0766623,-0.037305597,0.29291877,0.7002759,0.5732077,0.6867827,4321.369,2900.4414,27.760702,59.280655,3.4438112,870.7861,0.13079268,-0.9914097,0.067421794,42.731632
